date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
05may2005,Thursday,5,2005,544,.58333337,.58333337,.58333337,1.0166667,0,.80000001,.68333334,1.0166667,.875,.75,.75,.68333334,.71666664,.81666672,.93333328,.80000001,.76666665,.89999998,.68333334,.80000001,.68333334,1.0166667,.875,.75,.75,.68333334,.71666664,.81666672,.93333328,.80000001,.76666665,.89999998,.68333334,.9666667,.94999999,1.2,1.1,1.2,.91666669,.89999998,.94999999,.80000001,.68333334,1.0166667,.875,.75,.75,.68333334,.71666664,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1.0986123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9615033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,0,republican,1,0
06may2005,Friday,5,2005,544,.71666664,.71666664,.71666664,.94999999,0,.58333337,.80000001,.68333334,1.0166667,.875,.75,.75,.81666672,.93333328,.80000001,.76666665,.89999998,.68333334,.91666669,.58333337,.80000001,.68333334,1.0166667,.875,.75,.75,.81666672,.93333328,.80000001,.76666665,.89999998,.68333334,.91666669,1.0166667,.9666667,.94999999,1.2,1.1,1.2,.91666669,1.0166667,.58333337,.80000001,.68333334,1.0166667,.875,.75,.75,.81666672,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6249437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
07may2005,Saturday,5,2005,544,.81666672,.81666672,.81666672,1.0166667,0,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.75,.93333328,.80000001,.76666665,.89999998,.68333334,.91666669,.93333328,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.75,.93333328,.80000001,.76666665,.89999998,.68333334,.91666669,.93333328,.94999999,1.0166667,.9666667,.94999999,1.2,1.1,1.2,1.0916667,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.75,.93333328,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6249437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
08may2005,Sunday,5,2005,544,.93333328,.93333328,.93333328,1.0916667,0,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.80000001,.76666665,.89999998,.68333334,.91666669,.93333328,.71666664,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.80000001,.76666665,.89999998,.68333334,.91666669,.93333328,.71666664,1.0166667,.94999999,1.0166667,.9666667,.94999999,1.2,1.1,1.0333333,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.875,.80000001,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7302783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
09may2005,Monday,5,2005,544,.80000001,.80000001,.80000001,1.0333333,0,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.76666665,.89999998,.68333334,.91666669,.93333328,.71666664,.60000002,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.76666665,.89999998,.68333334,.91666669,.93333328,.71666664,.60000002,1.0916667,1.0166667,.94999999,1.0166667,.9666667,.94999999,1.2,1.0833333,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,1.0166667,.76666665,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0362973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,11,1,0,0,,,0,0,2,3,,0,1,0,0,0,1,0,republican,1,0
10may2005,Tuesday,5,2005,544,.76666665,.76666665,.76666665,1.0833333,0,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,.89999998,.68333334,.91666669,.93333328,.71666664,.60000002,.80000001,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,.89999998,.68333334,.91666669,.93333328,.71666664,.60000002,.80000001,1.0333333,1.0916667,1.0166667,.94999999,1.0166667,.9666667,.94999999,1.1666667,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,.89999998,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2348936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
11may2005,Wednesday,5,2005,544,.89999998,.89999998,.89999998,1.1666667,0,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,.91666669,.93333328,.71666664,.60000002,.80000001,.68333334,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,.91666669,.93333328,.71666664,.60000002,.80000001,.68333334,1.0833333,1.0333333,1.0916667,1.0166667,.94999999,1.0166667,.9666667,.85000002,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.80000001,.68333334,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9443183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,0,republican,1,0
12may2005,Thursday,5,2005,544,.68333334,.68333334,.68333334,.85000002,0,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.91666669,.93333328,.71666664,.60000002,.80000001,.68333334,.80000001,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.91666669,.93333328,.71666664,.60000002,.80000001,.68333334,.80000001,1.1666667,1.0833333,1.0333333,1.0916667,1.0166667,.94999999,1.0166667,1.1333333,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.58333337,.91666669,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9759274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,0,republican,1,0
13may2005,Friday,5,2005,544,.91666669,.91666669,.91666669,1.1333333,0,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.93333328,.71666664,.60000002,.80000001,.68333334,.80000001,.75,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.93333328,.71666664,.60000002,.80000001,.68333334,.80000001,.75,.85000002,1.1666667,1.0833333,1.0333333,1.0916667,1.0166667,.94999999,1,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.93333328,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1338973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
14may2005,Saturday,5,2005,544,.93333328,.93333328,.93333328,1,0,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.60000002,.80000001,.68333334,.80000001,.75,.66666663,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,.60000002,.80000001,.68333334,.80000001,.75,.66666663,1.1333333,.85000002,1.1666667,1.0833333,1.0333333,1.0916667,1.0166667,1,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.81666672,.71666664,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8250854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
15may2005,Sunday,5,2005,544,.71666664,.71666664,.71666664,1,0,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.60000002,.80000001,.68333334,.80000001,.75,.66666663,.61666667,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.60000002,.80000001,.68333334,.80000001,.75,.66666663,.61666667,1,1.1333333,.85000002,1.1666667,1.0833333,1.0333333,1.0916667,1.0833333,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.93333328,.60000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,1,2,1,0,3,0,1,2,3,2,0,1,0,0,0,1,0,republican,1,0
16may2005,Monday,5,2005,544,.60000002,.60000002,.60000002,1.0833333,0,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.80000001,.68333334,.80000001,.75,.66666663,.61666667,.66666663,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.80000001,.68333334,.80000001,.75,.66666663,.61666667,.66666663,1,1,1.1333333,.85000002,1.1666667,1.0833333,1.0333333,1.0333333,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.80000001,.80000001,1,0,1,0,.69314718,0,0,0,1,0,0,1,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,2,0,1,3,3,2,0,1,0,0,0,1,0,republican,1,0
17may2005,Tuesday,5,2005,544,.80000001,.80000001,.80000001,1.0333333,0,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.68333334,.80000001,.75,.66666663,.61666667,.66666663,1.1833333,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.68333334,.80000001,.75,.66666663,.61666667,.66666663,1.1833333,1.0833333,1,1,1.1333333,.85000002,1.1666667,1.0833333,1,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.76666665,.68333334,0,0,0,0,0,0,1,0,1,0,0,0,1,0,.69314718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1513753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
18may2005,Wednesday,5,2005,544,.68333334,.68333334,.68333334,1,0,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.80000001,.75,.66666663,.61666667,.66666663,1.1833333,.66666663,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.80000001,.75,.66666663,.61666667,.66666663,1.1833333,.66666663,1.0333333,1.0833333,1,1,1.1333333,.85000002,1.1666667,.91666669,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.89999998,.80000001,2,0,1,0,1.0986123,0,0,1,1,0,0,0,1,0,1.0986123,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2261221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,1,1,1,2,1,1,3,3,3,0,1,0,0,0,1,0,republican,1,0
19may2005,Thursday,5,2005,544,.80000001,.80000001,.80000001,.91666669,0,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.75,.66666663,.61666667,.66666663,1.1833333,.66666663,.75,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.75,.66666663,.61666667,.66666663,1.1833333,.66666663,.75,1,1.0333333,1.0833333,1,1,1.1333333,.85000002,1.05,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.68333334,.75,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.0986123,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.997889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1,,,0,0,2,2,,0,1,0,0,0,1,0,republican,1,0
20may2005,Friday,5,2005,544,.75,.75,.75,1.05,0,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.66666663,.61666667,.66666663,1.1833333,.66666663,.75,.78333336,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.66666663,.61666667,.66666663,1.1833333,.66666663,.75,.78333336,.91666669,1,1.0333333,1.0833333,1,1,1.1333333,.9666667,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.91666669,.66666663,1,0,1,0,.69314718,0,0,1,0,0,0,0,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,2,1,2,1,0,4,0,1,3,3,2,0,1,0,0,0,1,0,republican,1,0
21may2005,Saturday,5,2005,544,.66666663,.66666663,.66666663,.9666667,0,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.61666667,.66666663,1.1833333,.66666663,.75,.78333336,.73333335,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.61666667,.66666663,1.1833333,.66666663,.75,.78333336,.73333335,1.05,.91666669,1,1.0333333,1.0833333,1,1,.86666667,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.93333328,.61666667,0,0,0,0,0,0,1,1,0,0,0,0,1,0,.69314718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9356687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
22may2005,Sunday,5,2005,544,.61666667,.61666667,.61666667,.86666667,0,.66666663,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.66666663,1.1833333,.66666663,.75,.78333336,.73333335,.81666672,.66666663,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.66666663,1.1833333,.66666663,.75,.78333336,.73333335,.81666672,.9666667,1.05,.91666669,1,1.0333333,1.0833333,1,.81666672,.66666663,.75,.80000001,.68333334,.80000001,.60000002,.71666664,.66666663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
23may2005,Monday,5,2005,544,.66666663,.66666663,.66666663,.81666672,0,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.60000002,1.1833333,.66666663,.75,.78333336,.73333335,.81666672,.64999998,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.60000002,1.1833333,.66666663,.75,.78333336,.73333335,.81666672,.64999998,.86666667,.9666667,1.05,.91666669,1,1.0333333,1.0833333,1.2333333,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.60000002,1.1833333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0653591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3,1,0,3,0,1,2,2,2,0,1,0,0,0,1,0,republican,1,0
24may2005,Tuesday,5,2005,544,1.1833333,1.1833333,1.1833333,1.2333333,0,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.66666663,.75,.78333336,.73333335,.81666672,.64999998,1.0166667,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.66666663,.75,.78333336,.73333335,.81666672,.64999998,1.0166667,.81666672,.86666667,.9666667,1.05,.91666669,1,1.0333333,.93333328,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.80000001,.66666663,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6150851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
25may2005,Wednesday,5,2005,544,.66666663,.66666663,.66666663,.93333328,0,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.75,.78333336,.73333335,.81666672,.64999998,1.0166667,.93333328,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.75,.78333336,.73333335,.81666672,.64999998,1.0166667,.93333328,1.2333333,.81666672,.86666667,.9666667,1.05,.91666669,1,1.1833333,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.68333334,.75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8404455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2,1,0,3,0,1,2,3,2,0,1,0,0,0,1,0,republican,1,0
26may2005,Thursday,5,2005,544,.75,.75,.75,1.1833333,0,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.78333336,.73333335,.81666672,.64999998,1.0166667,.93333328,.55000001,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.78333336,.73333335,.81666672,.64999998,1.0166667,.93333328,.55000001,.93333328,1.2333333,.81666672,.86666667,.9666667,1.05,.91666669,.91666669,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.80000001,.78333336,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,2,3,2,0,1,0,0,0,1,0,republican,1,0
27may2005,Friday,5,2005,544,.78333336,.78333336,.78333336,.91666669,0,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.73333335,.81666672,.64999998,1.0166667,.93333328,.55000001,.63333333,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.73333335,.81666672,.64999998,1.0166667,.93333328,.55000001,.63333333,1.1833333,.93333328,1.2333333,.81666672,.86666667,.9666667,1.05,.93333328,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.75,.73333335,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7708199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
28may2005,Saturday,5,2005,544,.73333335,.73333335,.73333335,.93333328,0,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.81666672,.64999998,1.0166667,.93333328,.55000001,.63333333,.34999999,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.81666672,.64999998,1.0166667,.93333328,.55000001,.63333333,.34999999,.91666669,1.1833333,.93333328,1.2333333,.81666672,.86666667,.9666667,1.1,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.66666663,.81666672,1,0,1,0,.69314718,0,0,0,1,0,0,0,1,0,.69314718,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5937955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,3,1,0,3,0,1,3,2,2,0,1,0,0,0,1,0,republican,1,0
29may2005,Sunday,5,2005,544,.81666672,.81666672,.81666672,1.1,0,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.64999998,1.0166667,.93333328,.55000001,.63333333,.34999999,.83333331,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.64999998,1.0166667,.93333328,.55000001,.63333333,.34999999,.83333331,.93333328,.91666669,1.1833333,.93333328,1.2333333,.81666672,.86666667,.78333336,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,.61666667,.64999998,1,0,1,0,.69314718,0,1,0,1,0,0,0,1,0,1.0986123,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7180629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,3,2,2,0,1,0,0,0,1,0,republican,1,0
30may2005,Monday,5,2005,544,.64999998,.64999998,.64999998,.78333336,0,.81666672,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,1.0166667,.93333328,.55000001,.63333333,.34999999,.83333331,.85000002,.81666672,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,1.0166667,.93333328,.55000001,.63333333,.34999999,.83333331,.85000002,1.1,.93333328,.91666669,1.1833333,.93333328,1.2333333,.81666672,1.35,.81666672,.73333335,.78333336,.75,.66666663,1.1833333,.66666663,1.0166667,0,0,0,0,0,0,1,1,1,0,0,0,1,0,.69314718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8073547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,republican,1,0
